START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/25/16,07:10 PM,08:10 PM,Cubs at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",07/25/16,07/25/16,10:10 PM,11:10 PM,FALSE,TRUE,07/25/16,06:10 PM,07:10 PM,FREE,BUSY
07/26/16,07:10 PM,08:10 PM,Cubs at White Sox,U.S. Cellular Field - Chicago,"Local TV: WPWR ----- Local Radio: WLS - WRTO 1200",07/26/16,07/26/16,10:10 PM,11:10 PM,FALSE,TRUE,07/26/16,06:10 PM,07:10 PM,FREE,BUSY
07/27/16,07:05 PM,08:05 PM,White Sox at Cubs,Wrigley Field - Chicago,"Local TV: CSN ----- Local Radio: WLS ",07/27/16,07/27/16,10:05 PM,11:05 PM,FALSE,TRUE,07/27/16,06:05 PM,07:05 PM,FREE,BUSY
07/28/16,07:05 PM,08:05 PM,White Sox at Cubs,Wrigley Field - Chicago,"Local TV: WGN ----- Local Radio: WLS ",07/28/16,07/28/16,10:05 PM,11:05 PM,FALSE,TRUE,07/28/16,06:05 PM,07:05 PM,FREE,BUSY
07/29/16,07:10 PM,08:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: CSN ----- Local Radio: WLS ",07/29/16,07/29/16,10:10 PM,11:10 PM,FALSE,TRUE,07/29/16,06:10 PM,07:10 PM,FREE,BUSY
07/30/16,06:10 PM,07:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: WPWR ----- Local Radio: WLS ",07/30/16,07/30/16,09:10 PM,10:10 PM,FALSE,TRUE,07/30/16,05:10 PM,06:10 PM,FREE,BUSY
07/31/16,01:10 PM,02:10 PM,White Sox at Twins,Target Field - Minneapolis,"Local TV: WGN ----- Local Radio: WLS ",07/31/16,07/31/16,04:10 PM,05:10 PM,FALSE,TRUE,07/31/16,12:10 PM,01:10 PM,FREE,BUSY
08/02/16,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: CSN ----- Local Radio: WLS ",08/02/16,08/02/16,09:10 PM,10:10 PM,FALSE,TRUE,08/02/16,05:10 PM,06:10 PM,FREE,BUSY
08/03/16,06:10 PM,07:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: WPWR ----- Local Radio: WLS ",08/03/16,08/03/16,09:10 PM,10:10 PM,FALSE,TRUE,08/03/16,05:10 PM,06:10 PM,FREE,BUSY
08/04/16,12:10 PM,01:10 PM,White Sox at Tigers,Comerica Park - Detroit,"Local TV: CSN ----- Local Radio: WLS ",08/04/16,08/04/16,03:10 PM,04:10 PM,FALSE,TRUE,08/04/16,11:10 AM,12:10 PM,FREE,BUSY
08/05/16,07:10 PM,08:10 PM,Orioles at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",08/05/16,08/05/16,10:10 PM,11:10 PM,FALSE,TRUE,08/05/16,06:10 PM,07:10 PM,FREE,BUSY
08/06/16,06:10 PM,07:10 PM,Orioles at White Sox,U.S. Cellular Field - Chicago,"Local TV: WGN ----- Local Radio: WLS - WRTO 1200",08/06/16,08/06/16,09:10 PM,10:10 PM,FALSE,TRUE,08/06/16,05:10 PM,06:10 PM,FREE,BUSY
08/07/16,01:10 PM,02:10 PM,Orioles at White Sox,U.S. Cellular Field - Chicago,"Local TV: CSN ----- Local Radio: WLS - WRTO 1200",08/07/16,08/07/16,04:10 PM,05:10 PM,FALSE,TRUE,08/07/16,12:10 PM,01:10 PM,FREE,BUSY
08/09/16,07:15 PM,08:15 PM,White Sox at Royals,Kauffman Stadium - Kansas City,"Local TV: CSN ----- Local Radio: WLS ",08/09/16,08/09/16,10:15 PM,11:15 PM,FALSE,TRUE,08/09/16,06:15 PM,07:15 PM,FREE,BUSY
