START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
06/04/16,07:10 PM,10:10 PM,Rockies at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/04/16,06/05/16,10:10 PM,01:10 AM,FALSE,TRUE,06/04/16,06:10 PM,09:10 PM,FREE,BUSY
06/04/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/04/16,06/04/16,,,FALSE,TRUE,06/04/16,,,FREE,BUSY
06/05/16,06:10 PM,09:10 PM,Rockies at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/05/16,06/06/16,09:10 PM,12:10 AM,FALSE,TRUE,06/05/16,05:10 PM,08:10 PM,FREE,BUSY
06/06/16,07:10 PM,10:10 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/06/16,06/07/16,10:10 PM,01:10 AM,FALSE,TRUE,06/06/16,06:10 PM,09:10 PM,FREE,BUSY
06/06/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/06/16,06/06/16,,,FALSE,TRUE,06/06/16,,,FREE,BUSY
06/07/16,07:10 PM,10:10 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/07/16,06/08/16,10:10 PM,01:10 AM,FALSE,TRUE,06/07/16,06:10 PM,09:10 PM,FREE,BUSY
06/07/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/07/16,06/07/16,,,FALSE,TRUE,06/07/16,,,FREE,BUSY
06/08/16,12:40 PM,03:40 PM,Braves at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/08/16,06/08/16,03:40 PM,06:40 PM,FALSE,TRUE,06/08/16,11:40 AM,02:40 PM,FREE,BUSY
06/08/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/08/16,06/08/16,,,FALSE,TRUE,06/08/16,,,FREE,BUSY
06/09/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/09/16,06/09/16,,,FALSE,TRUE,06/09/16,,,FREE,BUSY
06/10/16,05:40 PM,08:40 PM,Padres at Rockies,Coors Field - Denver,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/10/16,06/10/16,08:40 PM,11:40 PM,FALSE,TRUE,06/10/16,04:40 PM,07:40 PM,FREE,BUSY
06/10/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/10/16,06/10/16,,,FALSE,TRUE,06/10/16,,,FREE,BUSY
06/11/16,01:10 PM,04:10 PM,Padres at Rockies,Coors Field - Denver,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/11/16,06/11/16,04:10 PM,07:10 PM,FALSE,TRUE,06/11/16,12:10 PM,03:10 PM,FREE,BUSY
06/11/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/11/16,06/11/16,,,FALSE,TRUE,06/11/16,,,FREE,BUSY
06/12/16,01:10 PM,04:10 PM,Padres at Rockies,Coors Field - Denver,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/12/16,06/12/16,04:10 PM,07:10 PM,FALSE,TRUE,06/12/16,12:10 PM,03:10 PM,FREE,BUSY
06/12/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/12/16,06/12/16,,,FALSE,TRUE,06/12/16,,,FREE,BUSY
06/13/16,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/13/16,06/14/16,10:10 PM,01:10 AM,FALSE,TRUE,06/13/16,06:10 PM,09:10 PM,FREE,BUSY
06/13/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/13/16,06/13/16,,,FALSE,TRUE,06/13/16,,,FREE,BUSY
06/14/16,07:10 PM,10:10 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/14/16,06/15/16,10:10 PM,01:10 AM,FALSE,TRUE,06/14/16,06:10 PM,09:10 PM,FREE,BUSY
06/14/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/14/16,06/14/16,,,FALSE,TRUE,06/14/16,,,FREE,BUSY
06/15/16,12:40 PM,03:40 PM,Marlins at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/15/16,06/15/16,03:40 PM,06:40 PM,FALSE,TRUE,06/15/16,11:40 AM,02:40 PM,FREE,BUSY
06/15/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/15/16,06/15/16,,,FALSE,TRUE,06/15/16,,,FREE,BUSY
06/16/16,07:10 PM,10:10 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/16/16,06/17/16,10:10 PM,01:10 AM,FALSE,TRUE,06/16/16,06:10 PM,09:10 PM,FREE,BUSY
06/16/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/16/16,06/16/16,,,FALSE,TRUE,06/16/16,,,FREE,BUSY
06/17/16,07:40 PM,10:40 PM,Nationals at Padres,Petco Park - San Diego,"Local TV: FSSD- FOX Deportes San Diego ----- Local Radio: XPRS 1090- XEMO 860",06/17/16,06/18/16,10:40 PM,01:40 AM,FALSE,TRUE,06/17/16,06:40 PM,09:40 PM,FREE,BUSY
06/17/16,,,Petco Park Tour - Time TBD,Petco Park - San Diego,"",06/17/16,06/17/16,,,FALSE,TRUE,06/17/16,,,FREE,BUSY
