START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/20/16,02:15 PM,02:15 PM,Indians at Royals,Kauffman Stadium - Kansas City,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",07/20/16,07/20/16,05:15 PM,05:15 PM,FALSE,TRUE,07/20/16,01:15 PM,01:15 PM,FREE,BUSY
07/22/16,07:05 PM,07:05 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/22/16,07/22/16,10:05 PM,10:05 PM,FALSE,TRUE,07/22/16,06:05 PM,06:05 PM,FREE,BUSY
07/23/16,07:05 PM,07:05 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/23/16,07/23/16,10:05 PM,10:05 PM,FALSE,TRUE,07/23/16,06:05 PM,06:05 PM,FREE,BUSY
07/24/16,01:35 PM,01:35 PM,Indians at Orioles,Oriole Park at Camden Yards - Baltimore,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/24/16,07/24/16,04:35 PM,04:35 PM,FALSE,TRUE,07/24/16,12:35 PM,12:35 PM,FREE,BUSY
07/26/16,07:10 PM,07:10 PM,Nationals at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/26/16,07/26/16,10:10 PM,10:10 PM,FALSE,TRUE,07/26/16,06:10 PM,06:10 PM,FREE,BUSY
07/27/16,12:10 PM,12:10 PM,Nationals at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",07/27/16,07/27/16,03:10 PM,03:10 PM,FALSE,TRUE,07/27/16,11:10 AM,11:10 AM,FREE,BUSY
07/29/16,07:10 PM,07:10 PM,Athletics at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/29/16,07/29/16,10:10 PM,10:10 PM,FALSE,TRUE,07/29/16,06:10 PM,06:10 PM,FREE,BUSY
07/30/16,07:10 PM,07:10 PM,Athletics at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio- WKYC 3 ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/30/16,07/30/16,10:10 PM,10:10 PM,FALSE,TRUE,07/30/16,06:10 PM,06:10 PM,FREE,BUSY
07/31/16,01:10 PM,01:10 PM,Athletics at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",07/31/16,07/31/16,04:10 PM,04:10 PM,FALSE,TRUE,07/31/16,12:10 PM,12:10 PM,FREE,BUSY
08/01/16,07:10 PM,07:10 PM,Twins at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/01/16,08/01/16,10:10 PM,10:10 PM,FALSE,TRUE,08/01/16,06:10 PM,06:10 PM,FREE,BUSY
08/02/16,07:10 PM,07:10 PM,Twins at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/02/16,08/02/16,10:10 PM,10:10 PM,FALSE,TRUE,08/02/16,06:10 PM,06:10 PM,FREE,BUSY
08/03/16,07:10 PM,07:10 PM,Twins at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/03/16,08/03/16,10:10 PM,10:10 PM,FALSE,TRUE,08/03/16,06:10 PM,06:10 PM,FREE,BUSY
08/04/16,12:10 PM,12:10 PM,Twins at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- Indians Radio Network",08/04/16,08/04/16,03:10 PM,03:10 PM,FALSE,TRUE,08/04/16,11:10 AM,11:10 AM,FREE,BUSY
08/05/16,07:05 PM,07:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/05/16,08/05/16,10:05 PM,10:05 PM,FALSE,TRUE,08/05/16,06:05 PM,06:05 PM,FREE,BUSY
08/06/16,01:05 PM,01:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/06/16,08/06/16,04:05 PM,04:05 PM,FALSE,TRUE,08/06/16,12:05 PM,12:05 PM,FREE,BUSY
08/07/16,01:05 PM,01:05 PM,Indians at Yankees,Yankee Stadium - Bronx,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/07/16,08/07/16,04:05 PM,04:05 PM,FALSE,TRUE,08/07/16,12:05 PM,12:05 PM,FREE,BUSY
08/09/16,07:05 PM,07:05 PM,Indians at Nationals,Nationals Park - Washington,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/09/16,08/09/16,10:05 PM,10:05 PM,FALSE,TRUE,08/09/16,06:05 PM,06:05 PM,FREE,BUSY
08/10/16,04:05 PM,04:05 PM,Indians at Nationals,Nationals Park - Washington,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/10/16,08/10/16,07:05 PM,07:05 PM,FALSE,TRUE,08/10/16,03:05 PM,03:05 PM,FREE,BUSY
08/11/16,07:10 PM,07:10 PM,Angels at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/11/16,08/11/16,10:10 PM,10:10 PM,FALSE,TRUE,08/11/16,06:10 PM,06:10 PM,FREE,BUSY
08/12/16,07:10 PM,07:10 PM,Angels at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/12/16,08/12/16,10:10 PM,10:10 PM,FALSE,TRUE,08/12/16,06:10 PM,06:10 PM,FREE,BUSY
08/13/16,07:10 PM,07:10 PM,Angels at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio- FS1 ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/13/16,08/13/16,10:10 PM,10:10 PM,FALSE,TRUE,08/13/16,06:10 PM,06:10 PM,FREE,BUSY
08/14/16,01:10 PM,01:10 PM,Angels at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/14/16,08/14/16,04:10 PM,04:10 PM,FALSE,TRUE,08/14/16,12:10 PM,12:10 PM,FREE,BUSY
08/16/16,07:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/16/16,08/16/16,10:10 PM,10:10 PM,FALSE,TRUE,08/16/16,06:10 PM,06:10 PM,FREE,BUSY
08/17/16,07:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/17/16,08/17/16,10:10 PM,10:10 PM,FALSE,TRUE,08/17/16,06:10 PM,06:10 PM,FREE,BUSY
08/18/16,07:10 PM,07:10 PM,White Sox at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/18/16,08/18/16,10:10 PM,10:10 PM,FALSE,TRUE,08/18/16,06:10 PM,06:10 PM,FREE,BUSY
08/19/16,07:10 PM,07:10 PM,Blue Jays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/19/16,08/19/16,10:10 PM,10:10 PM,FALSE,TRUE,08/19/16,06:10 PM,06:10 PM,FREE,BUSY
08/20/16,07:10 PM,07:10 PM,Blue Jays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/20/16,08/20/16,10:10 PM,10:10 PM,FALSE,TRUE,08/20/16,06:10 PM,06:10 PM,FREE,BUSY
08/21/16,01:10 PM,01:10 PM,Blue Jays at Indians,Progressive Field - Cleveland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/21/16,08/21/16,04:10 PM,04:10 PM,FALSE,TRUE,08/21/16,12:10 PM,12:10 PM,FREE,BUSY
08/22/16,10:05 PM,10:05 PM,Indians at Athletics,Oakland Coliseum - Oakland,"Local TV: SportsTime Ohio ----- Local Radio: WTAM 1100- WMMS 100.7- Indians Radio Network",08/23/16,08/23/16,01:05 AM,01:05 AM,FALSE,TRUE,08/22/16,09:05 PM,09:05 PM,FREE,BUSY
