START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/26/16,07:10 PM,08:10 PM,D-backs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/26/16,07/26/16,10:10 PM,11:10 PM,FALSE,TRUE,07/26/16,06:10 PM,07:10 PM,FREE,BUSY
07/27/16,07:10 PM,08:10 PM,D-backs at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/27/16,07/27/16,10:10 PM,11:10 PM,FALSE,TRUE,07/27/16,06:10 PM,07:10 PM,FREE,BUSY
07/28/16,01:10 PM,02:10 PM,D-backs at Brewers,Miller Park - Milwaukee,"Local Radio: WTMJ 620- Brewers Radio Network",07/28/16,07/28/16,04:10 PM,05:10 PM,FALSE,TRUE,07/28/16,12:10 PM,01:10 PM,FREE,BUSY
07/29/16,07:10 PM,08:10 PM,Pirates at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/29/16,07/29/16,10:10 PM,11:10 PM,FALSE,TRUE,07/29/16,06:10 PM,07:10 PM,FREE,BUSY
07/30/16,06:10 PM,07:10 PM,Pirates at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/30/16,07/30/16,09:10 PM,10:10 PM,FALSE,TRUE,07/30/16,05:10 PM,06:10 PM,FREE,BUSY
07/31/16,01:10 PM,02:10 PM,Pirates at Brewers,Miller Park - Milwaukee,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",07/31/16,07/31/16,04:10 PM,05:10 PM,FALSE,TRUE,07/31/16,12:10 PM,01:10 PM,FREE,BUSY
08/01/16,09:10 PM,10:10 PM,Brewers at Padres,Petco Park - San Diego,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",08/02/16,08/02/16,12:10 AM,01:10 AM,FALSE,TRUE,08/01/16,08:10 PM,09:10 PM,FREE,BUSY
08/02/16,09:10 PM,10:10 PM,Brewers at Padres,Petco Park - San Diego,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",08/03/16,08/03/16,12:10 AM,01:10 AM,FALSE,TRUE,08/02/16,08:10 PM,09:10 PM,FREE,BUSY
08/03/16,02:40 PM,03:40 PM,Brewers at Padres,Petco Park - San Diego,"Local Radio: WTMJ 620- Brewers Radio Network",08/03/16,08/03/16,05:40 PM,06:40 PM,FALSE,TRUE,08/03/16,01:40 PM,02:40 PM,FREE,BUSY
08/05/16,08:40 PM,09:40 PM,Brewers at D-backs,Chase Field - Phoenix,"Local TV: FSWI ----- Local Radio: WTMJ 620- Brewers Radio Network",08/05/16,08/06/16,11:40 PM,12:40 AM,FALSE,TRUE,08/05/16,07:40 PM,08:40 PM,FREE,BUSY
