START DATE,START TIME,START TIME ET,SUBJECT,LOCATION,DESCRIPTION,END DATE,END DATE ET,END TIME,END TIME ET,REMINDER OFF,REMINDER ON,REMINDER DATE,REMINDER TIME,REMINDER TIME ET,SHOWTIMEAS FREE,SHOWTIMEAS BUSY
07/04/16,11:05 AM,11:05 AM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN",07/04/16,07/04/16,02:05 PM,02:05 PM,FALSE,TRUE,07/04/16,10:05 AM,10:05 AM,FREE,BUSY
07/05/16,07:05 PM,07:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN",07/05/16,07/05/16,10:05 PM,10:05 PM,FALSE,TRUE,07/05/16,06:05 PM,06:05 PM,FREE,BUSY
07/06/16,04:05 PM,04:05 PM,Brewers at Nationals,Nationals Park - Washington,"Local TV: MASN 2",07/06/16,07/06/16,07:05 PM,07:05 PM,FALSE,TRUE,07/06/16,03:05 PM,03:05 PM,FREE,BUSY
07/07/16,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/07/16,07/07/16,10:10 PM,10:10 PM,FALSE,TRUE,07/07/16,06:10 PM,06:10 PM,FREE,BUSY
07/08/16,07:10 PM,07:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/08/16,07/08/16,10:10 PM,10:10 PM,FALSE,TRUE,07/08/16,06:10 PM,06:10 PM,FREE,BUSY
07/09/16,07:15 PM,07:15 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: FOX",07/09/16,07/09/16,10:15 PM,10:15 PM,FALSE,TRUE,07/09/16,06:15 PM,06:15 PM,FREE,BUSY
07/10/16,01:10 PM,01:10 PM,Nationals at Mets,Citi Field - Flushing,"Local TV: MASN",07/10/16,07/10/16,04:10 PM,04:10 PM,FALSE,TRUE,07/10/16,12:10 PM,12:10 PM,FREE,BUSY
07/15/16,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",07/15/16,07/15/16,10:05 PM,10:05 PM,FALSE,TRUE,07/15/16,06:05 PM,06:05 PM,FREE,BUSY
07/16/16,07:05 PM,07:05 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN",07/16/16,07/16/16,10:05 PM,10:05 PM,FALSE,TRUE,07/16/16,06:05 PM,06:05 PM,FREE,BUSY
07/17/16,01:35 PM,01:35 PM,Pirates at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",07/17/16,07/17/16,04:35 PM,04:35 PM,FALSE,TRUE,07/17/16,12:35 PM,12:35 PM,FREE,BUSY
07/19/16,07:05 PM,07:05 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN 2",07/19/16,07/19/16,10:05 PM,10:05 PM,FALSE,TRUE,07/19/16,06:05 PM,06:05 PM,FREE,BUSY
07/20/16,07:05 PM,07:05 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN 2",07/20/16,07/20/16,10:05 PM,10:05 PM,FALSE,TRUE,07/20/16,06:05 PM,06:05 PM,FREE,BUSY
07/21/16,12:05 PM,12:05 PM,Dodgers at Nationals,Nationals Park - Washington,"Local TV: MASN 2",07/21/16,07/21/16,03:05 PM,03:05 PM,FALSE,TRUE,07/21/16,11:05 AM,11:05 AM,FREE,BUSY
07/22/16,07:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN",07/22/16,07/22/16,10:05 PM,10:05 PM,FALSE,TRUE,07/22/16,06:05 PM,06:05 PM,FREE,BUSY
07/23/16,07:05 PM,07:05 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN",07/23/16,07/23/16,10:05 PM,10:05 PM,FALSE,TRUE,07/23/16,06:05 PM,06:05 PM,FREE,BUSY
07/24/16,01:35 PM,01:35 PM,Padres at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",07/24/16,07/24/16,04:35 PM,04:35 PM,FALSE,TRUE,07/24/16,12:35 PM,12:35 PM,FREE,BUSY
07/26/16,07:10 PM,07:10 PM,Nationals at Indians,Progressive Field - Cleveland,"Local TV: MASN",07/26/16,07/26/16,10:10 PM,10:10 PM,FALSE,TRUE,07/26/16,06:10 PM,06:10 PM,FREE,BUSY
07/27/16,12:10 PM,12:10 PM,Nationals at Indians,Progressive Field - Cleveland,"Local TV: MASN",07/27/16,07/27/16,03:10 PM,03:10 PM,FALSE,TRUE,07/27/16,11:10 AM,11:10 AM,FREE,BUSY
07/28/16,10:15 PM,10:15 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN",07/29/16,07/29/16,01:15 AM,01:15 AM,FALSE,TRUE,07/28/16,09:15 PM,09:15 PM,FREE,BUSY
07/29/16,10:15 PM,10:15 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN 2",07/30/16,07/30/16,01:15 AM,01:15 AM,FALSE,TRUE,07/29/16,09:15 PM,09:15 PM,FREE,BUSY
07/30/16,04:05 PM,04:05 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN 2- FS1",07/30/16,07/30/16,07:05 PM,07:05 PM,FALSE,TRUE,07/30/16,03:05 PM,03:05 PM,FREE,BUSY
07/31/16,04:05 PM,04:05 PM,Nationals at Giants,AT&T Park - San Francisco,"Local TV: MASN 2",07/31/16,07/31/16,07:05 PM,07:05 PM,FALSE,TRUE,07/31/16,03:05 PM,03:05 PM,FREE,BUSY
08/01/16,09:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: MASN",08/02/16,08/02/16,12:40 AM,12:40 AM,FALSE,TRUE,08/01/16,08:40 PM,08:40 PM,FREE,BUSY
08/02/16,09:40 PM,09:40 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: MASN 2",08/03/16,08/03/16,12:40 AM,12:40 AM,FALSE,TRUE,08/02/16,08:40 PM,08:40 PM,FREE,BUSY
08/03/16,03:40 PM,03:40 PM,Nationals at D-backs,Chase Field - Phoenix,"Local TV: MASN",08/03/16,08/03/16,06:40 PM,06:40 PM,FALSE,TRUE,08/03/16,02:40 PM,02:40 PM,FREE,BUSY
08/05/16,07:05 PM,07:05 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN",08/05/16,08/05/16,10:05 PM,10:05 PM,FALSE,TRUE,08/05/16,06:05 PM,06:05 PM,FREE,BUSY
08/06/16,07:05 PM,07:05 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN",08/06/16,08/06/16,10:05 PM,10:05 PM,FALSE,TRUE,08/06/16,06:05 PM,06:05 PM,FREE,BUSY
08/07/16,01:35 PM,01:35 PM,Giants at Nationals,Nationals Park - Washington,"Local TV: MASN- WUSA 9",08/07/16,08/07/16,04:35 PM,04:35 PM,FALSE,TRUE,08/07/16,12:35 PM,12:35 PM,FREE,BUSY
08/09/16,07:05 PM,07:05 PM,Indians at Nationals,Nationals Park - Washington,"Local TV: MASN",08/09/16,08/09/16,10:05 PM,10:05 PM,FALSE,TRUE,08/09/16,06:05 PM,06:05 PM,FREE,BUSY
08/10/16,04:05 PM,04:05 PM,Indians at Nationals,Nationals Park - Washington,"Local TV: MASN",08/10/16,08/10/16,07:05 PM,07:05 PM,FALSE,TRUE,08/10/16,03:05 PM,03:05 PM,FREE,BUSY
08/12/16,07:05 PM,07:05 PM,Braves at Nationals,Nationals Park - Washington,"Local TV: MASN",08/12/16,08/12/16,10:05 PM,10:05 PM,FALSE,TRUE,08/12/16,06:05 PM,06:05 PM,FREE,BUSY
